sep=,
File............:   - FEB;22.2023
System..........:  
Temperature.....:  -0.4+-0.0C
Time............:  14:33:54-14:34:51
Slewrate........:  200mV/s
Comment.........:  
                   
                   
                   
                   
Electr.area/sqcm:  
                    
Cyclic voltammogram
Lines:   1140
Columns: 3
Number,Time/s,Potential/V,Current/A
94,4.6,0.265,-5.504e-05
95,4.7,0.255,-5.753e-05
96,4.7,0.245,-5.646e-05
97,4.8,0.235,-6.026e-05
98,4.8,0.225,-6.306e-05
99,4.9,0.215,-6.593e-05
100,4.9,0.205,-6.737e-05
101,5.0,0.195,-6.824e-05
102,5.0,0.185,-7.350e-05
103,5.1,0.175,-7.381e-05
104,5.1,0.165,-7.854e-05
105,5.2,0.155,-8.154e-05
106,5.2,0.145,-8.338e-05
107,5.3,0.135,-8.604e-05
108,5.3,0.125,-8.763e-05
109,5.4,0.115,-9.191e-05
110,5.4,0.105,-9.197e-05
111,5.5,0.095,-9.629e-05
112,5.5,0.085,-9.921e-05
113,5.6,0.075,-1.010e-04
114,5.6,0.065,-1.036e-04
115,5.7,0.055,-1.054e-04
116,5.7,0.045,-1.092e-04
117,5.8,0.035,-1.101e-04
118,5.8,0.025,-1.137e-04
119,5.9,0.015,-1.175e-04
120,5.9,0.005,-1.175e-04
121,6.0,-0.005,-1.211e-04
122,6.0,-0.015,-1.232e-04
123,6.1,-0.025,-1.272e-04
124,6.1,-0.035,-1.283e-04
125,6.2,-0.045,-1.298e-04
126,6.2,-0.055,-1.330e-04
127,6.3,-0.065,-1.385e-04
128,6.3,-0.075,-1.416e-04
129,6.4,-0.085,-1.442e-04
130,6.4,-0.095,-1.482e-04
131,6.5,-0.105,-1.525e-04
132,6.5,-0.115,-1.535e-04
133,6.6,-0.125,-1.590e-04
134,6.6,-0.135,-1.599e-04
135,6.7,-0.145,-1.662e-04
136,6.7,-0.155,-1.693e-04
137,6.8,-0.165,-1.743e-04
138,6.8,-0.175,-1.793e-04
139,6.9,-0.185,-1.851e-04
140,6.9,-0.195,-1.886e-04
141,7.0,-0.205,-1.945e-04
142,7.0,-0.215,-2.017e-04
143,7.1,-0.225,-2.042e-04
144,7.1,-0.235,-2.155e-04
145,7.2,-0.245,-2.204e-04
146,7.2,-0.255,-2.297e-04
147,7.3,-0.265,-2.389e-04
148,7.3,-0.275,-2.485e-04
149,7.4,-0.285,-2.618e-04
150,7.4,-0.295,-2.755e-04
151,7.5,-0.305,-2.925e-04
152,7.5,-0.315,-3.106e-04
153,7.6,-0.325,-3.348e-04
154,7.6,-0.335,-3.591e-04
155,7.7,-0.345,-3.855e-04
156,7.7,-0.355,-4.181e-04
157,7.8,-0.365,-4.512e-04
158,7.8,-0.375,-4.900e-04
159,7.9,-0.385,-5.316e-04
160,7.9,-0.395,-5.782e-04
161,8.0,-0.405,-6.264e-04
162,8.0,-0.415,-6.804e-04
163,8.1,-0.425,-7.377e-04
164,8.1,-0.435,-7.994e-04
165,8.2,-0.445,-8.643e-04
166,8.2,-0.455,-9.338e-04
167,8.3,-0.465,-1.009e-03
168,8.3,-0.475,-1.085e-03
169,8.4,-0.485,-1.169e-03
170,8.4,-0.495,-1.252e-03
171,8.5,-0.495,-1.075e-03
172,8.5,-0.485,-9.165e-04
173,8.6,-0.475,-8.043e-04
174,8.6,-0.465,-7.124e-04
175,8.7,-0.455,-6.257e-04
176,8.7,-0.445,-5.511e-04
177,8.8,-0.435,-4.760e-04
178,8.8,-0.425,-4.149e-04
179,8.9,-0.415,-3.499e-04
180,8.9,-0.405,-2.934e-04
181,9.0,-0.395,-2.404e-04
182,9.0,-0.385,-1.906e-04
183,9.1,-0.375,-1.448e-04
184,9.1,-0.365,-9.995e-05
185,9.2,-0.355,-6.158e-05
186,9.2,-0.345,-2.397e-05
187,9.3,-0.335,7.871e-06
188,9.3,-0.325,3.912e-05
189,9.4,-0.315,6.704e-05
190,9.4,-0.305,8.936e-05
191,9.5,-0.295,1.145e-04
192,9.5,-0.285,1.297e-04
193,9.6,-0.275,1.526e-04
194,9.6,-0.265,1.659e-04
195,9.7,-0.255,1.805e-04
196,9.7,-0.245,1.943e-04
197,9.8,-0.235,2.053e-04
198,9.8,-0.225,2.176e-04
199,9.9,-0.215,2.277e-04
200,9.9,-0.205,2.361e-04
201,10.0,-0.195,2.454e-04
202,10.0,-0.185,2.518e-04
203,10.1,-0.175,2.547e-04
204,10.1,-0.165,2.580e-04
205,10.2,-0.155,2.587e-04
206,10.2,-0.145,2.579e-04
207,10.3,-0.135,2.593e-04
208,10.3,-0.125,2.530e-04
209,10.4,-0.115,2.534e-04
210,10.4,-0.105,2.482e-04
211,10.5,-0.095,2.467e-04
212,10.5,-0.085,2.442e-04
213,10.6,-0.075,2.408e-04
214,10.6,-0.065,2.395e-04
215,10.7,-0.055,2.355e-04
216,10.7,-0.045,2.360e-04
217,10.8,-0.035,2.337e-04
218,10.8,-0.025,2.338e-04
219,10.9,-0.015,2.311e-04
220,10.9,-0.005,2.290e-04
221,11.0,0.005,2.267e-04
222,11.0,0.015,2.270e-04
223,11.1,0.025,2.272e-04
224,11.1,0.035,2.238e-04
225,11.2,0.045,2.257e-04
226,11.2,0.055,2.221e-04
227,11.3,0.065,2.227e-04
228,11.3,0.075,2.199e-04
229,11.4,0.085,2.224e-04
230,11.4,0.095,2.199e-04
231,11.5,0.105,2.197e-04
232,11.5,0.115,2.192e-04
233,11.6,0.125,2.181e-04
234,11.6,0.135,2.190e-04
235,11.7,0.145,2.192e-04
236,11.7,0.155,2.209e-04
237,11.8,0.165,2.208e-04
238,11.8,0.175,2.219e-04
239,11.9,0.185,2.224e-04
240,11.9,0.195,2.213e-04
241,12.0,0.205,2.269e-04
242,12.0,0.215,2.282e-04
243,12.1,0.225,2.297e-04
244,12.1,0.235,2.303e-04
245,12.2,0.245,2.340e-04
246,12.2,0.255,2.372e-04
247,12.3,0.265,2.407e-04
248,12.3,0.275,2.451e-04
249,12.4,0.285,2.479e-04
250,12.4,0.295,2.540e-04
251,12.5,0.305,2.568e-04
252,12.5,0.315,2.645e-04
253,12.6,0.325,2.712e-04
254,12.6,0.335,2.774e-04
255,12.7,0.345,2.860e-04
256,12.7,0.355,2.934e-04
257,12.8,0.365,3.051e-04
258,12.8,0.375,3.123e-04
259,12.9,0.385,3.276e-04
260,12.9,0.395,3.447e-04
261,13.0,0.405,3.694e-04
262,13.0,0.415,4.000e-04
263,13.1,0.425,4.218e-04
264,13.1,0.435,4.286e-04
265,13.2,0.445,4.429e-04
266,13.2,0.455,4.631e-04
267,13.3,0.465,4.950e-04
268,13.3,0.475,5.419e-04
269,13.4,0.485,6.042e-04
270,13.4,0.495,6.928e-04
271,13.5,0.495,5.792e-04
272,13.5,0.485,4.284e-04
273,13.6,0.475,3.296e-04
274,13.6,0.465,2.555e-04
275,13.7,0.455,2.020e-04
276,13.7,0.445,1.619e-04
277,13.8,0.435,1.334e-04
278,13.8,0.425,1.057e-04
279,13.9,0.415,8.655e-05
280,13.9,0.405,6.952e-05
281,14.0,0.395,5.439e-05
282,14.0,0.385,4.157e-05
283,14.1,0.375,2.955e-05
284,14.1,0.365,2.168e-05
285,14.2,0.355,8.387e-06
286,14.2,0.345,1.903e-06
287,14.3,0.335,-7.801e-06
288,14.3,0.325,-1.328e-05
289,14.4,0.315,-2.220e-05
290,14.4,0.305,-2.804e-05
291,14.5,0.295,-3.361e-05
292,14.5,0.285,-3.866e-05
293,14.6,0.275,-4.487e-05
294,14.6,0.265,-4.819e-05
295,14.7,0.255,-4.832e-05
296,14.7,0.245,-5.175e-05
297,14.8,0.235,-5.618e-05
298,14.8,0.225,-5.625e-05
299,14.9,0.215,-6.123e-05
300,14.9,0.205,-6.304e-05
301,15.0,0.195,-6.695e-05
302,15.0,0.185,-6.929e-05
303,15.1,0.175,-7.341e-05
304,15.1,0.165,-7.598e-05
305,15.2,0.155,-7.969e-05
306,15.2,0.145,-8.230e-05
307,15.3,0.135,-8.451e-05
308,15.3,0.125,-8.708e-05
309,15.4,0.115,-9.012e-05
310,15.4,0.105,-9.474e-05
311,15.5,0.095,-9.743e-05
312,15.5,0.085,-9.941e-05
313,15.6,0.075,-1.035e-04
314,15.6,0.065,-1.042e-04
315,15.7,0.055,-1.088e-04
316,15.7,0.045,-1.105e-04
317,15.8,0.035,-1.139e-04
318,15.8,0.025,-1.165e-04
319,15.9,0.015,-1.188e-04
320,15.9,0.005,-1.217e-04
321,16.0,-0.005,-1.247e-04
322,16.0,-0.015,-1.286e-04
323,16.1,-0.025,-1.289e-04
324,16.1,-0.035,-1.343e-04
325,16.2,-0.045,-1.332e-04
326,16.2,-0.055,-1.392e-04
327,16.3,-0.065,-1.395e-04
328,16.3,-0.075,-1.445e-04
329,16.4,-0.085,-1.468e-04
330,16.4,-0.095,-1.504e-04
331,16.5,-0.105,-1.510e-04
332,16.5,-0.115,-1.582e-04
333,16.6,-0.125,-1.589e-04
334,16.6,-0.135,-1.636e-04
335,16.7,-0.145,-1.679e-04
336,16.7,-0.155,-1.715e-04
337,16.8,-0.165,-1.775e-04
338,16.8,-0.175,-1.772e-04
339,16.9,-0.185,-1.848e-04
340,16.9,-0.195,-1.869e-04
341,17.0,-0.205,-1.950e-04
342,17.0,-0.215,-1.981e-04
343,17.1,-0.225,-2.061e-04
344,17.1,-0.235,-2.111e-04
345,17.2,-0.245,-2.193e-04
346,17.2,-0.255,-2.253e-04
347,17.3,-0.265,-2.335e-04
348,17.3,-0.275,-2.491e-04
349,17.4,-0.285,-2.608e-04
350,17.4,-0.295,-2.759e-04
351,17.5,-0.305,-2.907e-04
352,17.5,-0.315,-3.089e-04
353,17.6,-0.325,-3.341e-04
354,17.6,-0.335,-3.595e-04
355,17.7,-0.345,-3.884e-04
356,17.7,-0.355,-4.205e-04
357,17.8,-0.365,-4.564e-04
358,17.8,-0.375,-4.962e-04
359,17.9,-0.385,-5.382e-04
360,17.9,-0.395,-5.866e-04
361,18.0,-0.405,-6.341e-04
362,18.0,-0.415,-6.909e-04
363,18.1,-0.425,-7.505e-04
364,18.1,-0.435,-8.119e-04
365,18.2,-0.445,-8.808e-04
366,18.2,-0.455,-9.506e-04
367,18.3,-0.465,-1.030e-03
368,18.3,-0.475,-1.108e-03
369,18.4,-0.485,-1.195e-03
370,18.4,-0.495,-1.282e-03
371,18.5,-0.495,-1.097e-03
372,18.5,-0.485,-9.364e-04
373,18.6,-0.475,-8.186e-04
374,18.6,-0.465,-7.237e-04
375,18.7,-0.455,-6.370e-04
376,18.7,-0.445,-5.581e-04
377,18.8,-0.435,-4.852e-04
378,18.8,-0.425,-4.159e-04
379,18.9,-0.415,-3.531e-04
380,18.9,-0.405,-2.939e-04
381,19.0,-0.395,-2.400e-04
382,19.0,-0.385,-1.885e-04
383,19.1,-0.375,-1.411e-04
384,19.1,-0.365,-9.840e-05
385,19.2,-0.355,-5.525e-05
386,19.2,-0.345,-1.898e-05
387,19.3,-0.335,1.902e-05
388,19.3,-0.325,4.668e-05
389,19.4,-0.315,7.354e-05
390,19.4,-0.305,9.920e-05
391,19.5,-0.295,1.213e-04
392,19.5,-0.285,1.433e-04
393,19.6,-0.275,1.598e-04
394,19.6,-0.265,1.763e-04
395,19.7,-0.255,1.899e-04
396,19.7,-0.245,2.036e-04
397,19.8,-0.235,2.170e-04
398,19.8,-0.225,2.283e-04
399,19.9,-0.215,2.399e-04
400,19.9,-0.205,2.470e-04
401,20.0,-0.195,2.580e-04
402,20.0,-0.185,2.640e-04
403,20.1,-0.175,2.700e-04
404,20.1,-0.165,2.750e-04
405,20.2,-0.155,2.742e-04
406,20.2,-0.145,2.764e-04
407,20.3,-0.135,2.738e-04
408,20.3,-0.125,2.733e-04
409,20.4,-0.115,2.672e-04
410,20.4,-0.105,2.648e-04
411,20.5,-0.095,2.616e-04
412,20.5,-0.085,2.585e-04
413,20.6,-0.075,2.569e-04
414,20.6,-0.065,2.529e-04
415,20.7,-0.055,2.525e-04
416,20.7,-0.045,2.496e-04
417,20.8,-0.035,2.492e-04
418,20.8,-0.025,2.464e-04
419,20.9,-0.015,2.430e-04
420,20.9,-0.005,2.421e-04
421,21.0,0.005,2.422e-04
422,21.0,0.015,2.403e-04
423,21.1,0.025,2.384e-04
424,21.1,0.035,2.385e-04
425,21.2,0.045,2.364e-04
426,21.2,0.055,2.359e-04
427,21.3,0.065,2.331e-04
428,21.3,0.075,2.349e-04
429,21.4,0.085,2.324e-04
430,21.4,0.095,2.308e-04
431,21.5,0.105,2.302e-04
432,21.5,0.115,2.310e-04
433,21.6,0.125,2.311e-04
434,21.6,0.135,2.305e-04
435,21.7,0.145,2.326e-04
436,21.7,0.155,2.311e-04
437,21.8,0.165,2.336e-04
438,21.8,0.175,2.323e-04
439,21.9,0.185,2.330e-04
440,21.9,0.195,2.368e-04
441,22.0,0.205,2.355e-04
442,22.0,0.215,2.385e-04
443,22.1,0.225,2.403e-04
444,22.1,0.235,2.417e-04
445,22.2,0.245,2.451e-04
446,22.2,0.255,2.484e-04
447,22.3,0.265,2.511e-04
448,22.3,0.275,2.546e-04
449,22.4,0.285,2.599e-04
450,22.4,0.295,2.644e-04
451,22.5,0.305,2.702e-04
452,22.5,0.315,2.755e-04
453,22.6,0.325,2.808e-04
454,22.6,0.335,2.883e-04
455,22.7,0.345,2.981e-04
456,22.7,0.355,3.075e-04
457,22.8,0.365,3.174e-04
458,22.8,0.375,3.282e-04
459,22.9,0.385,3.407e-04
460,22.9,0.395,3.619e-04
461,23.0,0.405,3.876e-04
462,23.0,0.415,4.215e-04
463,23.1,0.425,4.394e-04
464,23.1,0.435,4.481e-04
465,23.2,0.445,4.630e-04
466,23.2,0.455,4.883e-04
467,23.3,0.465,5.223e-04
468,23.3,0.475,5.682e-04
469,23.4,0.485,6.357e-04
470,23.4,0.495,7.263e-04
471,23.5,0.495,6.099e-04
472,23.5,0.485,4.561e-04
473,23.6,0.475,3.496e-04
474,23.6,0.465,2.747e-04
475,23.7,0.455,2.187e-04
476,23.7,0.445,1.751e-04
477,23.8,0.435,1.436e-04
478,23.8,0.425,1.172e-04
479,23.9,0.415,9.625e-05
480,23.9,0.405,7.775e-05
481,24.0,0.395,6.184e-05
482,24.0,0.385,4.866e-05
483,24.1,0.375,3.789e-05
484,24.1,0.365,2.433e-05
485,24.2,0.355,1.290e-05
486,24.2,0.345,6.333e-06
487,24.3,0.335,-3.538e-06
488,24.3,0.325,-1.272e-05
489,24.4,0.315,-1.775e-05
490,24.4,0.305,-2.720e-05
491,24.5,0.295,-3.334e-05
492,24.5,0.285,-4.004e-05
493,24.6,0.275,-4.488e-05
494,24.6,0.265,-4.865e-05
495,24.7,0.255,-5.035e-05
496,24.7,0.245,-5.330e-05
497,24.8,0.235,-5.710e-05
498,24.8,0.225,-5.710e-05
499,24.9,0.215,-6.456e-05
500,24.9,0.205,-6.454e-05
501,25.0,0.195,-6.763e-05
502,25.0,0.185,-6.960e-05
503,25.1,0.175,-7.525e-05
504,25.1,0.165,-7.775e-05
505,25.2,0.155,-8.100e-05
506,25.2,0.145,-8.464e-05
507,25.3,0.135,-8.745e-05
508,25.3,0.125,-9.064e-05
509,25.4,0.115,-9.303e-05
510,25.4,0.105,-9.723e-05
511,25.5,0.095,-9.912e-05
512,25.5,0.085,-1.042e-04
513,25.6,0.075,-1.059e-04
514,25.6,0.065,-1.099e-04
515,25.7,0.055,-1.135e-04
516,25.7,0.045,-1.141e-04
517,25.8,0.035,-1.186e-04
518,25.8,0.025,-1.191e-04
519,25.9,0.015,-1.234e-04
520,25.9,0.005,-1.258e-04
521,26.0,-0.005,-1.313e-04
522,26.0,-0.015,-1.318e-04
523,26.1,-0.025,-1.347e-04
524,26.1,-0.035,-1.372e-04
525,26.2,-0.045,-1.403e-04
526,26.2,-0.055,-1.442e-04
527,26.3,-0.065,-1.460e-04
528,26.3,-0.075,-1.496e-04
529,26.4,-0.085,-1.546e-04
530,26.4,-0.095,-1.564e-04
531,26.5,-0.105,-1.607e-04
532,26.5,-0.115,-1.639e-04
533,26.6,-0.125,-1.680e-04
534,26.6,-0.135,-1.709e-04
535,26.7,-0.145,-1.746e-04
536,26.7,-0.155,-1.769e-04
537,26.8,-0.165,-1.833e-04
538,26.8,-0.175,-1.864e-04
539,26.9,-0.185,-1.902e-04
540,26.9,-0.195,-1.980e-04
541,27.0,-0.205,-1.999e-04
542,27.0,-0.215,-2.073e-04
543,27.1,-0.225,-2.115e-04
544,27.1,-0.235,-2.190e-04
545,27.2,-0.245,-2.254e-04
546,27.2,-0.255,-2.360e-04
547,27.3,-0.265,-2.442e-04
548,27.3,-0.275,-2.552e-04
549,27.4,-0.285,-2.712e-04
550,27.4,-0.295,-2.845e-04
551,27.5,-0.305,-3.023e-04
552,27.5,-0.315,-3.207e-04
553,27.6,-0.325,-3.433e-04
554,27.6,-0.335,-3.713e-04
555,27.7,-0.345,-4.020e-04
556,27.7,-0.355,-4.333e-04
557,27.8,-0.365,-4.724e-04
558,27.8,-0.375,-5.095e-04
559,27.9,-0.385,-5.565e-04
560,27.9,-0.395,-6.032e-04
561,28.0,-0.405,-6.544e-04
562,28.0,-0.415,-7.108e-04
563,28.1,-0.425,-7.712e-04
564,28.1,-0.435,-8.377e-04
565,28.2,-0.445,-9.063e-04
566,28.2,-0.455,-9.806e-04
567,28.3,-0.465,-1.058e-03
568,28.3,-0.475,-1.139e-03
569,28.4,-0.485,-1.231e-03
570,28.4,-0.495,-1.318e-03
571,28.5,-0.495,-1.130e-03
572,28.5,-0.485,-9.601e-04
573,28.6,-0.475,-8.423e-04
574,28.6,-0.465,-7.422e-04
575,28.7,-0.455,-6.512e-04
576,28.7,-0.445,-5.717e-04
577,28.8,-0.435,-4.939e-04
578,28.8,-0.425,-4.247e-04
579,28.9,-0.415,-3.573e-04
580,28.9,-0.405,-2.993e-04
581,29.0,-0.395,-2.416e-04
582,29.0,-0.385,-1.900e-04
583,29.1,-0.375,-1.399e-04
584,29.1,-0.365,-9.553e-05
585,29.2,-0.355,-5.214e-05
586,29.2,-0.345,-1.533e-05
587,29.3,-0.335,2.027e-05
588,29.3,-0.325,5.147e-05
589,29.4,-0.315,7.858e-05
590,29.4,-0.305,1.033e-04
591,29.5,-0.295,1.250e-04
592,29.5,-0.285,1.478e-04
593,29.6,-0.275,1.641e-04
594,29.6,-0.265,1.801e-04
595,29.7,-0.255,1.981e-04
596,29.7,-0.245,2.099e-04
597,29.8,-0.235,2.239e-04
598,29.8,-0.225,2.349e-04
599,29.9,-0.215,2.468e-04
600,29.9,-0.205,2.594e-04
601,30.0,-0.195,2.655e-04
602,30.0,-0.185,2.752e-04
603,30.1,-0.175,2.789e-04
604,30.1,-0.165,2.838e-04
605,30.2,-0.155,2.859e-04
606,30.2,-0.145,2.855e-04
607,30.3,-0.135,2.852e-04
608,30.3,-0.125,2.824e-04
609,30.4,-0.115,2.831e-04
610,30.4,-0.105,2.773e-04
611,30.5,-0.095,2.744e-04
612,30.5,-0.085,2.720e-04
613,30.6,-0.075,2.685e-04
614,30.6,-0.065,2.663e-04
615,30.7,-0.055,2.636e-04
616,30.7,-0.045,2.618e-04
617,30.8,-0.035,2.599e-04
618,30.8,-0.025,2.582e-04
619,30.9,-0.015,2.567e-04
620,30.9,-0.005,2.551e-04
621,31.0,0.005,2.535e-04
622,31.0,0.015,2.498e-04
623,31.1,0.025,2.498e-04
624,31.1,0.035,2.513e-04
625,31.2,0.045,2.458e-04
626,31.2,0.055,2.468e-04
627,31.3,0.065,2.431e-04
628,31.3,0.075,2.425e-04
629,31.4,0.085,2.414e-04
630,31.4,0.095,2.413e-04
631,31.5,0.105,2.423e-04
632,31.5,0.115,2.406e-04
633,31.6,0.125,2.419e-04
634,31.6,0.135,2.416e-04
635,31.7,0.145,2.398e-04
636,31.7,0.155,2.418e-04
637,31.8,0.165,2.419e-04
638,31.8,0.175,2.438e-04
639,31.9,0.185,2.425e-04
640,31.9,0.195,2.435e-04
641,32.0,0.205,2.496e-04
642,32.0,0.215,2.483e-04
643,32.1,0.225,2.505e-04
644,32.1,0.235,2.509e-04
645,32.2,0.245,2.559e-04
646,32.2,0.255,2.569e-04
647,32.3,0.265,2.613e-04
648,32.3,0.275,2.673e-04
649,32.4,0.285,2.708e-04
650,32.4,0.295,2.756e-04
651,32.5,0.305,2.814e-04
652,32.5,0.315,2.850e-04
653,32.6,0.325,2.945e-04
654,32.6,0.335,3.011e-04
655,32.7,0.345,3.101e-04
656,32.7,0.355,3.174e-04
657,32.8,0.365,3.322e-04
658,32.8,0.375,3.417e-04
659,32.9,0.385,3.550e-04
660,32.9,0.395,3.748e-04
661,33.0,0.405,4.058e-04
662,33.0,0.415,4.399e-04
663,33.1,0.425,4.574e-04
664,33.1,0.435,4.678e-04
665,33.2,0.445,4.826e-04
666,33.2,0.455,5.077e-04
667,33.3,0.465,5.431e-04
668,33.3,0.475,5.916e-04
669,33.4,0.485,6.613e-04
670,33.4,0.495,7.550e-04
671,33.5,0.495,6.337e-04
672,33.5,0.485,4.746e-04
673,33.6,0.475,3.675e-04
674,33.6,0.465,2.894e-04
675,33.7,0.455,2.309e-04
676,33.7,0.445,1.872e-04
677,33.8,0.435,1.521e-04
678,33.8,0.425,1.247e-04
679,33.9,0.415,1.020e-04
680,33.9,0.405,8.458e-05
681,34.0,0.395,6.748e-05
682,34.0,0.385,5.468e-05
683,34.1,0.375,3.970e-05
684,34.1,0.365,2.791e-05
685,34.2,0.355,1.725e-05
686,34.2,0.345,5.899e-06
687,34.3,0.335,-1.549e-06
688,34.3,0.325,-1.161e-05
689,34.4,0.315,-1.588e-05
690,34.4,0.305,-2.615e-05
691,34.5,0.295,-3.393e-05
692,34.5,0.285,-3.878e-05
693,34.6,0.275,-4.523e-05
694,34.6,0.265,-4.805e-05
695,34.7,0.255,-5.290e-05
696,34.7,0.245,-5.493e-05
697,34.8,0.235,-5.910e-05
698,34.8,0.225,-6.266e-05
699,34.9,0.215,-6.307e-05
700,34.9,0.205,-6.832e-05
701,35.0,0.195,-6.915e-05
702,35.0,0.185,-7.483e-05
703,35.1,0.175,-7.750e-05
704,35.1,0.165,-8.113e-05
705,35.2,0.155,-8.297e-05
706,35.2,0.145,-8.709e-05
707,35.3,0.135,-9.020e-05
708,35.3,0.125,-9.417e-05
709,35.4,0.115,-9.725e-05
710,35.4,0.105,-9.996e-05
711,35.5,0.095,-1.043e-04
712,35.5,0.085,-1.066e-04
713,35.6,0.075,-1.087e-04
714,35.6,0.065,-1.131e-04
715,35.7,0.055,-1.154e-04
716,35.7,0.045,-1.204e-04
717,35.8,0.035,-1.212e-04
718,35.8,0.025,-1.256e-04
719,35.9,0.015,-1.287e-04
720,35.9,0.005,-1.290e-04
721,36.0,-0.005,-1.341e-04
722,36.0,-0.015,-1.356e-04
723,36.1,-0.025,-1.401e-04
724,36.1,-0.035,-1.431e-04
725,36.2,-0.045,-1.466e-04
726,36.2,-0.055,-1.495e-04
727,36.3,-0.065,-1.540e-04
728,36.3,-0.075,-1.564e-04
729,36.4,-0.085,-1.584e-04
730,36.4,-0.095,-1.640e-04
731,36.5,-0.105,-1.657e-04
732,36.5,-0.115,-1.703e-04
733,36.6,-0.125,-1.731e-04
734,36.6,-0.135,-1.748e-04
735,36.7,-0.145,-1.802e-04
736,36.7,-0.155,-1.823e-04
737,36.8,-0.165,-1.913e-04
738,36.8,-0.175,-1.930e-04
739,36.9,-0.185,-1.996e-04
740,36.9,-0.195,-2.032e-04
741,37.0,-0.205,-2.088e-04
742,37.0,-0.215,-2.141e-04
743,37.1,-0.225,-2.207e-04
744,37.1,-0.235,-2.285e-04
745,37.2,-0.245,-2.328e-04
746,37.2,-0.255,-2.435e-04
747,37.3,-0.265,-2.535e-04
748,37.3,-0.275,-2.647e-04
749,37.4,-0.285,-2.800e-04
750,37.4,-0.295,-2.934e-04
751,37.5,-0.305,-3.102e-04
752,37.5,-0.315,-3.320e-04
753,37.6,-0.325,-3.568e-04
754,37.6,-0.335,-3.823e-04
755,37.7,-0.345,-4.122e-04
756,37.7,-0.355,-4.477e-04
757,37.8,-0.365,-4.847e-04
758,37.8,-0.375,-5.263e-04
759,37.9,-0.385,-5.702e-04
760,37.9,-0.395,-6.220e-04
761,38.0,-0.405,-6.734e-04
762,38.0,-0.415,-7.319e-04
763,38.1,-0.425,-7.966e-04
764,38.1,-0.435,-8.614e-04
765,38.2,-0.445,-9.355e-04
766,38.2,-0.455,-1.006e-03
767,38.3,-0.465,-1.089e-03
768,38.3,-0.475,-1.172e-03
